id,gitbook_path,cookbook_file,cookbook_line_range,status
tutorials/orchestration/pipeline#visualizing-the-pipeline:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/visualize_pipeline.py,41-42,IN_SYNC
tutorials/orchestration/pipeline#visualizing-the-pipeline:2,tutorials/orchestration/pipeline.md,,,UNMAPPED
tutorials/orchestration/pipeline#runtime-configuration:1,tutorials/orchestration/pipeline.md,,,UNMAPPED
tutorials/orchestration/pipeline#runtime-configuration:2,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/runtime_config.py,7-50,CONTENT_DRIFT
tutorials/orchestration/pipeline#runtime-configuration:3,tutorials/orchestration/pipeline.md,,,UNMAPPED
tutorials/orchestration/pipeline#runtime-configuration:4,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/runtime_config_component.py,7-53,CONTENT_DRIFT
tutorials/orchestration/pipeline#using-typeddict-for-simple-schemas:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/input_output_schema_typeddict.py,7-59,CONTENT_DRIFT
tutorials/orchestration/pipeline#using-pydantic-for-validation:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/input_output_schema_pydantic.py,7-76,CONTENT_DRIFT
tutorials/orchestration/pipeline#converting-to-a-tool:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/pipeline_as_tool.py,8-42,CONTENT_DRIFT
tutorials/orchestration/pipeline#example-best-effort-inference:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/schema_inference_best_effort.py,11-40,CONTENT_DRIFT
tutorials/orchestration/pipeline#example-strict-inference-with-an-unsafe-step:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/schema_inference_strict.py,12-48,CONTENT_DRIFT
tutorials/orchestration/pipeline#using-the-debug-state:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/debug_state.py,40-44,CONTENT_DRIFT
tutorials/orchestration/pipeline#using-a-pipeline-as-a-subgraph:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/subgraph_pipeline.py,14-68,CONTENT_DRIFT
tutorials/orchestration/pipeline#using-the-leftshift-operator:1,tutorials/orchestration/pipeline.md,tutorials/orchestration/pipeline/subgraph_leftshift.py,23-58,CONTENT_DRIFT
tutorials/retrieval/chunk-processor#installation/linux-macos-or-windows-wsl:1,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/chunk-processor#installation/windows-powershell:1,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/chunk-processor#installation/windows-command-prompt:1,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/chunk-processor#deduplicating-chunks:1,tutorials/retrieval/chunk-processor.md,tutorials/retrieval/chunk_processor/chunk_processor.py,7-24,CONTENT_DRIFT
tutorials/retrieval/chunk-processor#deduplicating-chunks:2,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/chunk-processor#merging-adjacent-chunks:1,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/chunk-processor#merging-adjacent-chunks:2,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/chunk-processor#merging-chunk-metadata:1,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/chunk-processor#merging-chunk-metadata:2,tutorials/retrieval/chunk-processor.md,,,UNMAPPED
tutorials/retrieval/query-transformer#installation/linux-macos-or-windows-wsl:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#installation/windows-powershell:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#installation/windows-command-prompt:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#quickstart/imports:1,tutorials/retrieval/query-transformer.md,tutorials/retrieval/query_transformer/query_transformer.py,7-12,CONTENT_DRIFT
tutorials/retrieval/query-transformer#quickstart/create-an-lm-invoker:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#quickstart/create-a-one-to-one-query-transformer:1,tutorials/retrieval/query-transformer.md,tutorials/retrieval/query_transformer/query_transformer.py,22-26,CONTENT_DRIFT
tutorials/retrieval/query-transformer#example-1-extracting-from-json-output:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#example-2-extracting-from-structured-output:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#error-handling:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#one-to-many-query-expansion:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#many-to-one-conversation-condensation:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/query-transformer#no-op-passthrough:1,tutorials/retrieval/query-transformer.md,,,UNMAPPED
tutorials/retrieval/reranker#installation/linux-macos-or-windows-wsl:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#installation/windows-powershell:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#installation/windows-command-prompt:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#quickstart:1,tutorials/retrieval/reranker.md,tutorials/retrieval/reranker/reranker.py,7-33,CONTENT_DRIFT
tutorials/retrieval/reranker#quickstart:2,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#similarity-based-reranking:1,tutorials/retrieval/reranker.md,tutorials/retrieval/reranker/reranker.py,11-30,CONTENT_DRIFT
tutorials/retrieval/reranker#tei-reranking:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#flagembedding-reranking:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#flagembedding-reranking:2,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#cohere-bedrock-reranking:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#cohere-bedrock-reranking:2,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#jina-ai-reranking:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/reranker#using-rerankers-in-pipelines:1,tutorials/retrieval/reranker.md,,,UNMAPPED
tutorials/retrieval/retrieval-parameter-extractor#installation/linux-macos-or-windows-wsl:1,tutorials/retrieval/retrieval-parameter-extractor.md,,,UNMAPPED
tutorials/retrieval/retrieval-parameter-extractor#installation/windows-powershell:1,tutorials/retrieval/retrieval-parameter-extractor.md,,,UNMAPPED
tutorials/retrieval/retrieval-parameter-extractor#installation/windows-command-prompt:1,tutorials/retrieval/retrieval-parameter-extractor.md,,,UNMAPPED
tutorials/retrieval/retrieval-parameter-extractor#quickstart:1,tutorials/retrieval/retrieval-parameter-extractor.md,tutorials/retrieval/retrieval_parameter_extractor/retrieval_parameter_extractor.py,7-67,CONTENT_DRIFT
tutorials/retrieval/retrieval-parameter-extractor#passing-a-validator:1,tutorials/retrieval/retrieval-parameter-extractor.md,tutorials/retrieval/retrieval_parameter_extractor/retrieval_parameter_extractor.py,7-67,CONTENT_DRIFT
tutorials/data-store/batching#configuration-during-capability-registration:1,tutorials/data-store/batching.md,tutorials/data_store/batching/batching.py,12-37,CONTENT_DRIFT
tutorials/data-store/batching#environment-specific-examples/local-development:1,tutorials/data-store/batching.md,tutorials/data_store/batching/batching.py,22-30,CONTENT_DRIFT
tutorials/data-store/batching#environment-specific-examples/production-cloud:1,tutorials/data-store/batching.md,tutorials/data_store/batching/batching.py,12-37,CONTENT_DRIFT
tutorials/data-store/batching#per-call-batching-override:1,tutorials/data-store/batching.md,,,UNMAPPED
tutorials/data-store/cache#installation/linux-macos-or-windows-wsl:1,tutorials/data-store/cache.md,,,UNMAPPED
tutorials/data-store/cache#installation/windows-powershell:1,tutorials/data-store/cache.md,,,UNMAPPED
tutorials/data-store/cache#installation/windows-command-prompt:1,tutorials/data-store/cache.md,,,UNMAPPED
tutorials/data-store/cache#quick-start:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache.py,13-21,CONTENT_DRIFT
tutorials/data-store/cache#decorator-usage:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_decorator.py,36-43,CONTENT_DRIFT
tutorials/data-store/cache#custom-cache-key:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_decorator.py,47-50,CONTENT_DRIFT
tutorials/data-store/cache#named-cache-key-prefix:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_decorator.py,58-59,CONTENT_DRIFT
tutorials/data-store/cache#per-function-matching-and-eviction-settings:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_decorator.py,11-70,CONTENT_DRIFT
tutorials/data-store/cache#direct-cache-operations:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache.py,9-48,CONTENT_DRIFT
tutorials/data-store/cache#exact-retrieval:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_decorator.py,11-34,CONTENT_DRIFT
tutorials/data-store/cache#fuzzy-retrieval:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_decorator.py,11-69,CONTENT_DRIFT
tutorials/data-store/cache#semantic-retrieval:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_semantic.py,11-36,CONTENT_DRIFT
tutorials/data-store/cache#filtering-cache-entries:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache.py,12-45,CONTENT_DRIFT
tutorials/data-store/cache#lifecycle-start-close-and-async-context-manager:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_eviction.py,32-41,CONTENT_DRIFT
tutorials/data-store/cache#lru-and-lfu-eviction:1,tutorials/data-store/cache.md,tutorials/data_store/cache/cache_eviction.py,33-55,CONTENT_DRIFT
tutorials/data-store/encryption#aes-gcm-encryptor:1,tutorials/data-store/encryption.md,tutorials/data_store/encryption/encryption.py,9-28,CONTENT_DRIFT
tutorials/data-store/encryption#key-rotating-encryptor:1,tutorials/data-store/encryption.md,tutorials/data_store/encryption/encryption_key_rotating.py,11-27,CONTENT_DRIFT
tutorials/data-store/encryption#kms-encryptor:1,tutorials/data-store/encryption.md,,,UNMAPPED
tutorials/data-store/encryption#example-chroma-data-store:1,tutorials/data-store/encryption.md,tutorials/data_store/encryption/encryption.py,14-41,CONTENT_DRIFT
tutorials/data-store/encryption#using-encrypted-data-store:1,tutorials/data-store/encryption.md,tutorials/data_store/encryption/encryption.py,12-57,CONTENT_DRIFT
tutorials/data-store/encryption#correct-vs-incorrect-usage:1,tutorials/data-store/encryption.md,tutorials/data_store/encryption/encryption.py,60-62,IN_SYNC
tutorials/data-store/encryption#correct-vs-incorrect-usage:2,tutorials/data-store/encryption.md,tutorials/data_store/encryption/encryption.py,34-34,CONTENT_DRIFT
tutorials/data-store/encryption#correct-vs-incorrect-usage:3,tutorials/data-store/encryption.md,tutorials/data_store/encryption/encryption.py,34-34,CONTENT_DRIFT
tutorials/data-store/query-filter#installation/linux-macos-or-windows-wsl:1,tutorials/data-store/query-filter.md,,,UNMAPPED
tutorials/data-store/query-filter#installation/windows-powershell:1,tutorials/data-store/query-filter.md,,,UNMAPPED
tutorials/data-store/query-filter#installation/windows-command-prompt:1,tutorials/data-store/query-filter.md,,,UNMAPPED
tutorials/data-store/query-filter#quick-lookups-single-clause:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/metadata_filter.py,11-49,CONTENT_DRIFT
tutorials/data-store/query-filter#combining-conditions-flat-and:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/metadata_filter.py,52-61,CONTENT_DRIFT
tutorials/data-store/query-filter#nested-logic-and-or-not:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/metadata_filter.py,67-75,IN_SYNC
tutorials/data-store/query-filter#reusable-filter-snippets:1,tutorials/data-store/query-filter.md,,,UNMAPPED
tutorials/data-store/query-filter#building-filters-from-dictionaries:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/query_filter_from_dicts.py,12-54,CONTENT_DRIFT
tutorials/data-store/query-filter#query-options:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/bm25_search_fields.py,70-71,CONTENT_DRIFT
tutorials/data-store/query-filter#limiting-results:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/query_options.py,43-46,IN_SYNC
tutorials/data-store/query-filter#pagination:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/query_options.py,51-58,CONTENT_DRIFT
tutorials/data-store/query-filter#sorting:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/query_options.py,62-69,IN_SYNC
tutorials/data-store/query-filter#field-projections:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/query_options.py,53-69,CONTENT_DRIFT
tutorials/data-store/query-filter#field-targeted-search-bm25:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/bm25_search_fields.py,68-102,CONTENT_DRIFT
tutorials/data-store/query-filter#fuzzy-metadata-filter:1,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/query_filter_from_dicts.py,54-54,CONTENT_DRIFT
tutorials/data-store/query-filter#fuzzy-metadata-filter:2,tutorials/data-store/query-filter.md,,,UNMAPPED
tutorials/data-store/query-filter#existence-filter:1,tutorials/data-store/query-filter.md,,,UNMAPPED
tutorials/data-store/query-filter#existence-filter:2,tutorials/data-store/query-filter.md,tutorials/data_store/query_filter/query_filter_from_dicts.py,54-54,CONTENT_DRIFT
tutorials/data-store/key-value-store#installation/linux-macos-or-windows-wsl:1,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#installation/windows-powershell:1,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#installation/windows-command-prompt:1,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#quick-start:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store.py,10-34,CONTENT_DRIFT
tutorials/data-store/key-value-store#reading-secrets:1,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#reading-secrets:2,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store.py,40-42,CONTENT_DRIFT
tutorials/data-store/key-value-store#writing-secrets:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store.py,24-31,CONTENT_DRIFT
tutorials/data-store/key-value-store#writing-secrets:2,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store.py,46-50,CONTENT_DRIFT
tutorials/data-store/key-value-store#partial-updates:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store_advanced.py,26-29,CONTENT_DRIFT
tutorials/data-store/key-value-store#listing-keys:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store.py,53-53,CONTENT_DRIFT
tutorials/data-store/key-value-store#listing-keys:2,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#soft-delete:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store_advanced.py,32-32,CONTENT_DRIFT
tutorials/data-store/key-value-store#restore-deleted-versions:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store_advanced.py,35-35,CONTENT_DRIFT
tutorials/data-store/key-value-store#permanent-destruction:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store_advanced.py,38-38,CONTENT_DRIFT
tutorials/data-store/key-value-store#atomic-updates-with-retry:1,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#version-history-tracking:1,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#namespace-organization:1,tutorials/data-store/key-value-store.md,,,UNMAPPED
tutorials/data-store/key-value-store#error-handling:1,tutorials/data-store/key-value-store.md,tutorials/data_store/key_value_store/key_value_store_advanced.py,8-57,CONTENT_DRIFT
tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store#installation/linux-macos-or-windows-wsl:1,tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store.md,,,UNMAPPED
tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store#installation/windows-powershell:1,tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store.md,,,UNMAPPED
tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store#installation/windows-command-prompt:1,tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store.md,,,UNMAPPED
tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store#save-and-retrieve-data:1,tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store.md,tutorials/data_store/legacy_data_store/quickstart.py,11-32,CONTENT_DRIFT
tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store#metadata-filtering:1,tutorials/data-store/legacy/vector-data-store/quickstart-with-vector-data-store.md,tutorials/data_store/legacy_data_store/metadata_filtering.py,26-39,CONTENT_DRIFT
